,area_type,area_name,date,year,month,seasonally_adjusted_y_n,status_preliminary_final,labor_force,employment,unemployment,unemployment_rate
3746,Sub-County Place,Lucerne CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1310,1260,50,0.037
3747,Sub-County Place,Lynwood city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,28200,24100,4200,0.147
3748,Sub-County Place,Madera Acres CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,4700,4300,400,0.08
3749,Sub-County Place,Madera city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,27300,24900,2400,0.089
3750,Sub-County Place,Magalia CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,4100,3800,300,0.071
3751,Sub-County Place,Malibu city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,5900,5500,400,0.071
3752,Sub-County Place,Mammoth Lakes town,2020-10-01T00:00:00.000,2020,October,N,Preliminary,4430,4400,40,0.009
3753,Sub-County Place,Manhattan Beach city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,18300,17000,1300,0.068
3754,Sub-County Place,Manteca city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,38800,35400,3400,0.087
3755,Sub-County Place,Manton CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,120,110,10,0.075
3756,Sub-County Place,March AFB CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,200,200,0,0.049
3757,Sub-County Place,Maricopa city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,400,400,100,0.147
3758,Sub-County Place,Marina city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,12900,11900,1000,0.079
3759,Sub-County Place,Marina del Rey CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,6500,6100,400,0.057
3760,Sub-County Place,Mariposa CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,450,400,40,0.099
3761,Sub-County Place,Markleeville CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,30,30,0,0
3762,Sub-County Place,Martinez city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,19500,18100,1400,0.07
3763,Sub-County Place,Marysville city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,5300,4800,500,0.093
3764,Sub-County Place,Mayflower Village CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,2900,2600,200,0.086
3765,Sub-County Place,Maywood city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,11900,10500,1400,0.114
3766,Sub-County Place,McCloud CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,360,300,60,0.159
3767,Sub-County Place,McFarland city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,5900,5000,800,0.144
3768,Sub-County Place,McKinleyville CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,7400,6900,500,0.064
3769,Sub-County Place,McKittrick CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,0,0,0,0
3770,Sub-County Place,Meadow Valley CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,180,140,30,0.189
3771,Sub-County Place,Meadow Vista CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1700,1600,100,0.057
3772,Sub-County Place,Mecca CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,2800,2400,400,0.145
3773,Sub-County Place,Meiners Oaks CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,2000,1900,100,0.029
3774,Sub-County Place,Mendocino CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,530,530,10,0.015
3775,Sub-County Place,Mendota city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,5100,4100,1100,0.211
3776,Sub-County Place,Menifee City,2020-10-01T00:00:00.000,2020,October,N,Preliminary,40600,37000,3600,0.089
3777,Sub-County Place,Menlo Park city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,18500,17700,800,0.043
3778,Sub-County Place,Mentone CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,5200,4700,400,0.083
3779,Sub-County Place,Merced city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,35100,31100,4000,0.113
3780,Sub-County Place,Mesa CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,170,160,10,0.077
3781,Sub-County Place,Mesa Vista CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,90,90,10,0.074
3782,Sub-County Place,Mettler CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,100,100,0,0.149
3783,Sub-County Place,Middletown CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,350,320,30,0.087
3784,Sub-County Place,Millbrae city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,12100,11400,700,0.062
3785,Sub-County Place,Mill Valley city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,6600,6400,200,0.037
3786,Sub-County Place,Milpitas city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,44000,41000,3000,0.068
3787,Sub-County Place,Mineral CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,110,90,20,0.173
3788,Sub-County Place,Mira Monte CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,3500,3200,300,0.085
3789,Sub-County Place,Mission Canyon CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1300,1300,0,0.024
3790,Sub-County Place,Mission Hills CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,2000,1800,200,0.1
3791,Sub-County Place,Mission Viejo city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,47000,43600,3400,0.072
3792,Sub-County Place,Mi Wuk Village CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,360,330,30,0.078
3793,Sub-County Place,Modesto city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,95500,86200,9400,0.098
3794,Sub-County Place,Mohawk Vista CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,40,40,0,0
3795,Sub-County Place,Mojave CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1600,1300,300,0.196
3796,Sub-County Place,Mokelumne Hill CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,270,220,50,0.169
3797,Sub-County Place,Mono Vista CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1500,1470,30,0.017
3798,Sub-County Place,Monrovia city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,19900,17900,2000,0.102
3799,Sub-County Place,Montclair city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,19800,18100,1700,0.086
3800,Sub-County Place,Montebello city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,28200,24500,3700,0.132
3801,Sub-County Place,Montecito CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,3100,2800,300,0.1
3802,Sub-County Place,Monterey city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,15200,14200,1000,0.063
3803,Sub-County Place,Monterey Park city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,28600,25100,3500,0.122
3804,Sub-County Place,Monte Rio CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,600,400,100,0.237
3805,Sub-County Place,Moorpark city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,18800,17500,1200,0.066
3806,Sub-County Place,Morada CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1400,1400,0,0
3807,Sub-County Place,Moraga town,2020-10-01T00:00:00.000,2020,October,N,Preliminary,7200,6800,500,0.064
3808,Sub-County Place,Moreno Valley city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,99300,88600,10700,0.108
3809,Sub-County Place,Morgan Hill city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,24000,22500,1500,0.062
3810,Sub-County Place,Morongo Valley CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1500,1400,100,0.065
3811,Sub-County Place,Morro Bay city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,4800,4200,600,0.116
3812,Sub-County Place,Moss Landing CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,0,0,0,0
3813,Sub-County Place,Mountain Mesa CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,200,200,0,0.148
3814,Sub-County Place,Mountain Ranch CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,500,440,60,0.116
3815,Sub-County Place,Mountain View Acres CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1500,1300,200,0.153
3816,Sub-County Place,Mountain View CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1200,1000,100,0.126
3817,Sub-County Place,Mountain View city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,50000,48100,1900,0.038
3818,Sub-County Place,Mount Shasta city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1460,1420,50,0.031
3819,Sub-County Place,Murphys CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,950,920,30,0.029
3820,Sub-County Place,Murrieta city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,56300,52200,4000,0.072
3821,Sub-County Place,Muscoy CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,5100,4000,1100,0.208
3822,Sub-County Place,Napa city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,39300,36300,3000,0.076
3823,Sub-County Place,National City city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,24900,21900,3100,0.123
3824,Sub-County Place,Needles city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1700,1500,200,0.12
3825,Sub-County Place,Nevada City city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1440,1370,70,0.051
3826,Sub-County Place,Newark city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,24600,22700,1900,0.078
3827,Sub-County Place,Newman city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,4800,4100,700,0.139
3828,Sub-County Place,Newport Beach city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,42200,39600,2600,0.062
3829,Sub-County Place,Nice CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1050,1020,20,0.022
3830,Sub-County Place,Nipomo CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,8500,7800,700,0.086
3831,Sub-County Place,Norco city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,11600,10800,900,0.075
3832,Sub-County Place,North Auburn CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,5900,5700,200,0.034
3833,Sub-County Place,North Edwards CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,400,400,100,0.18
3834,Sub-County Place,North El Monte CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1700,1600,100,0.05
3835,Sub-County Place,North Fair Oaks CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,7500,7100,400,0.054
3836,Sub-County Place,North Highlands CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,20300,18900,1400,0.069
3837,Sub-County Place,North Lakeport CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1450,1420,30,0.021
3838,Sub-County Place,Norwalk city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,49500,42800,6700,0.136
3839,Sub-County Place,Novato city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,27900,26100,1700,0.062
3840,Sub-County Place,Nuevo CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,3300,3100,300,0.084
3841,Sub-County Place,Oakdale city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,10300,9000,1300,0.126
3842,Sub-County Place,Oakhurst CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1500,1400,100,0.041
3843,Sub-County Place,Oakland city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,212400,189900,22500,0.106
3844,Sub-County Place,Oakley city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,19400,17600,1800,0.093
3845,Sub-County Place,Oak Park CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,6700,6200,500,0.079
3846,Sub-County Place,Oak View CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,2300,2100,200,0.088
3847,Sub-County Place,Occidental CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,400,400,0,0
3848,Sub-County Place,Oceano CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,3600,3200,300,0.093
3849,Sub-County Place,Oceanside city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,80300,73100,7200,0.09
3850,Sub-County Place,Oildale CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,15100,12600,2400,0.161
3851,Sub-County Place,Ojai city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,3500,3200,300,0.095
3852,Sub-County Place,Olancha CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,150,150,0,0
3853,Sub-County Place,Olivehurst CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,5600,5000,600,0.101
3854,Sub-County Place,Ontario city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,91500,83600,7800,0.085
3855,Sub-County Place,Onyx CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,200,200,0,0
3856,Sub-County Place,Orange city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,69100,63600,5500,0.079
3857,Sub-County Place,Orange Cove city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,4000,3400,700,0.163
3858,Sub-County Place,Orangevale CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,17000,15800,1200,0.073
3859,Sub-County Place,Orcutt CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,15400,14200,1200,0.075
3860,Sub-County Place,Orinda city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,8800,8200,500,0.061
3861,Sub-County Place,Orland city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,3420,3170,250,0.074
3862,Sub-County Place,Oroville city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,6000,5500,500,0.085
3863,Sub-County Place,Oroville East CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,2800,2600,200,0.055
3864,Sub-County Place,Oxnard city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,97400,88900,8500,0.087
3865,Sub-County Place,Pacheco CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,2300,2100,200,0.086
3866,Sub-County Place,Pacifica city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,22800,21300,1500,0.066
3867,Sub-County Place,Pacific Grove city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,8000,7500,500,0.059
3868,Sub-County Place,Pajaro CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,2000,1300,600,0.326
3869,Sub-County Place,Palermo CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1900,1700,200,0.111
3870,Sub-County Place,Palmdale city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,63600,53800,9800,0.154
3871,Sub-County Place,Palm Desert city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,25000,22800,2200,0.088
3872,Sub-County Place,Palm Springs city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,23200,21200,2000,0.087
3873,Sub-County Place,Palo Alto city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,33400,32100,1300,0.038
3874,Sub-County Place,Palos Verdes Estates city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,5200,4900,200,0.047
3875,Sub-County Place,Paradise town,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1800,1600,100,0.068
3876,Sub-County Place,Paramount city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,24500,20900,3600,0.145
3877,Sub-County Place,Parksdale CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1200,1000,200,0.156
3878,Sub-County Place,Parkwood CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1000,900,100,0.113
3879,Sub-County Place,Parlier city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,6900,6400,500,0.075
3880,Sub-County Place,Pasadena city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,75200,68200,7000,0.093
3881,Sub-County Place,Patterson city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,10100,9100,900,0.091
3882,Sub-County Place,Paxton CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,0,0,0,0
3883,Sub-County Place,Penn Valley CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,430,430,10,0.016
3884,Sub-County Place,Perris city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,31800,28300,3600,0.112
3885,Sub-County Place,Petaluma city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,31600,29600,2000,0.063
3886,Sub-County Place,Pico Rivera city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,29500,25600,3900,0.131
3887,Sub-County Place,Piedmont city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,5100,4700,400,0.072
3888,Sub-County Place,Pine Mountain Club CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,600,500,0,0.077
3889,Sub-County Place,Pinole city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,9800,9000,800,0.084
3890,Sub-County Place,Piru CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,800,600,100,0.175
3891,Sub-County Place,Pismo Beach city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,4000,3800,200,0.044
3892,Sub-County Place,Pittsburg city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,34000,30100,3900,0.116
3893,Sub-County Place,Pixley CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1100,800,200,0.211
3894,Sub-County Place,Placentia city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,24800,22700,2100,0.086
3895,Sub-County Place,Placerville city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,4900,4700,300,0.058
3896,Sub-County Place,Planada CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1900,1700,300,0.131
3897,Sub-County Place,Pleasant Hill city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,17100,16000,1100,0.065
3898,Sub-County Place,Pleasanton city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,38300,36100,2200,0.057
3899,Sub-County Place,Plumas Eureka CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,140,130,10,0.101
3900,Sub-County Place,Plymouth city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,520,500,30,0.054
3901,Sub-County Place,Point Arena city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,200,170,20,0.117
3902,Sub-County Place,Point Reyes Station CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,200,200,0,0
3903,Sub-County Place,Pollock Pines CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,3200,3000,200,0.064
3904,Sub-County Place,Pomona city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,67300,58000,9300,0.138
3905,Sub-County Place,Poplar Cotton Center CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,1200,700,500,0.399
3906,Sub-County Place,Port Costa CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,100,100,0,0
3907,Sub-County Place,Porterville city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,24300,21100,3200,0.133
3908,Sub-County Place,Port Hueneme city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,9700,9000,700,0.075
3909,Sub-County Place,Portola city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,790,760,30,0.037
3910,Sub-County Place,Poway city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,24200,22800,1400,0.056
3911,Sub-County Place,Prattville CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,10,10,0,0
3912,Sub-County Place,Prunedale CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,11200,10300,900,0.077
3913,Sub-County Place,Quartz Hill CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,4100,3700,400,0.103
3914,Sub-County Place,Quincy CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,900,880,20,0.024
3915,Sub-County Place,Raisin City CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,200,200,0,0.182
3916,Sub-County Place,Ramona CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,10400,9800,700,0.066
3917,Sub-County Place,Rancho Calaveras CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,3730,3570,160,0.043
3918,Sub-County Place,Rancho Cordova City,2020-10-01T00:00:00.000,2020,October,N,Preliminary,35700,32400,3300,0.091
3919,Sub-County Place,Rancho Cucamonga city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,96300,89500,6700,0.07
3920,Sub-County Place,Rancho Mirage city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,6400,5900,500,0.082
3921,Sub-County Place,Rancho Murieta CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,2400,2300,100,0.048
3922,Sub-County Place,Rancho Palos Verdes city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,18200,16900,1400,0.075
3923,Sub-County Place,Rancho Santa Margarita city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,26000,24400,1600,0.061
3924,Sub-County Place,Rancho Tehama Reserve CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,670,620,40,0.065
3925,Sub-County Place,Randsburg CDP,2020-10-01T00:00:00.000,2020,October,N,Preliminary,0,0,0,0
3926,Sub-County Place,Red Bluff city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,5530,5010,520,0.093
3927,Sub-County Place,Redding city,2020-10-01T00:00:00.000,2020,October,N,Preliminary,40100,37200,2900,0.072
