date,county,population,cases,deaths,total_tests,positive_tests,reported_cases,reported_deaths,reported_tests
2020-04-23,Sacramento,1567975,5,0,576,14,19,5,0
2020-04-23,San Benito,64022,1,0,23,0,0,0,0
2020-04-23,San Bernardino,2217398,65,6,1021,102,40,5,0
2020-04-23,San Diego,3370418,127,5,1278,136,152,4,0
2020-04-23,San Francisco,892280,36,1,1175,50,57,0,0
2020-04-23,San Joaquin,782545,11,0,346,17,17,0,0
2020-04-23,San Luis Obispo,278862,10,0,164,15,4,0,0
2020-04-23,San Mateo,778001,21,0,774,42,25,2,0
2020-04-23,Santa Barbara,456373,7,0,186,7,8,0,0
2020-04-23,Santa Clara,1967585,13,1,1199,32,27,0,0
2020-04-23,Santa Cruz,273999,4,0,164,11,4,0,0
2020-04-23,Shasta,177925,1,0,58,4,1,0,0
2020-04-23,Sierra,3115,0,0,1,0,0,0,0
2020-04-23,Siskiyou,43956,0,0,3,0,0,0,0
2020-04-23,Solano,444255,19,6,245,25,1,0,0
2020-04-23,Sonoma,496668,3,0,195,1,2,0,0
2020-04-23,Stanislaus,562303,58,12,455,81,7,0,0
2020-04-23,Sutter,105747,0,0,26,0,2,0,0
2020-04-23,Tehama,65885,0,0,9,0,0,0,0
2020-04-23,Trinity,13354,0,0,2,0,0,0,0
2020-04-23,Tulare,484423,33,0,191,32,15,2,0
2020-04-23,Tuolumne,52351,0,0,13,0,0,0,0
2020-04-23,Ventura,852747,10,2,366,12,14,1,0
2020-04-23,Yolo,223612,0,0,112,8,4,0,0
2020-04-23,Yuba,79290,0,0,29,0,0,0,0
2020-04-22,Alameda,1685886,30,3,845,29,41,0,0
2020-04-22,Alpine,1117,0,0,2,0,0,0,0
2020-04-22,Amador,38531,0,0,11,0,0,0,0
2020-04-22,Butte,217769,0,0,55,0,0,0,0
2020-04-22,Calaveras,44289,1,0,12,1,0,0,0
2020-04-22,Colusa,22593,0,0,5,0,0,0,0
2020-04-22,Contra Costa,1160099,15,0,464,18,6,0,0
2020-04-22,Del Norte,27558,0,0,9,0,0,0,0
2020-04-22,El Dorado,193098,0,0,89,3,3,0,0
2020-04-22,Fresno,1032227,43,3,297,26,16,0,0
2020-04-22,Glenn,29348,0,0,2,0,0,0,0
2020-04-22,Humboldt,134098,1,0,48,1,0,0,0
2020-04-22,Imperial,191649,21,1,101,17,5,1,0
2020-04-22,Inyo,18453,0,0,5,0,0,0,0
2020-04-22,Kern,927251,42,1,254,34,37,0,0
2020-04-22,Kings,156444,13,0,56,5,0,0,0
2020-04-22,Lake,64871,0,0,17,0,0,0,0
2020-04-22,Lassen,30065,0,0,4,0,0,0,0
2020-04-22,Los Angeles,10257557,854,74,9284,1043,1304,65,0
2020-04-22,Madera,160089,0,0,31,2,0,0,0
2020-04-22,Marin,260800,6,0,123,7,0,1,0
2020-04-22,Mariposa,17795,1,0,5,0,0,0,0
2020-04-22,Mendocino,88439,0,0,12,0,0,0,0
2020-04-22,Merced,287420,4,0,57,3,3,0,0
2020-04-22,Modoc,9475,0,0,2,0,0,0,0
2020-04-22,Mono,13961,0,0,0,0,0,0,0
2020-04-22,Monterey,448732,3,0,119,4,3,0,0
2020-04-22,Napa,139652,1,0,69,0,0,0,0
2020-04-22,Nevada,98710,0,0,28,0,0,0,0
2020-04-22,Orange,3228519,123,4,1298,146,68,0,0
2020-04-22,Placer,400434,1,0,154,5,0,0,0
2020-04-22,Plumas,18997,0,0,3,0,0,0,0
2020-04-22,Riverside,2468145,131,4,2330,137,191,8,0
2020-04-22,Sacramento,1567975,10,0,660,23,18,3,0
2020-04-22,San Benito,64022,1,0,17,0,0,0,0
2020-04-22,San Bernardino,2217398,61,2,1143,113,65,3,0
2020-04-22,San Diego,3370418,154,9,1253,159,57,9,0
2020-04-22,San Francisco,892280,30,0,871,26,23,1,0
2020-04-22,San Joaquin,782545,10,0,351,13,15,0,0
2020-04-22,San Luis Obispo,278862,4,0,143,5,8,0,0
2020-04-22,San Mateo,778001,39,0,737,52,12,6,0
2020-04-22,Santa Barbara,456373,11,1,192,15,23,1,0
2020-04-22,Santa Clara,1967585,39,3,1384,81,26,4,0
2020-04-22,Santa Cruz,273999,2,0,108,3,2,0,0
2020-04-22,Shasta,177925,1,0,38,0,0,0,0
2020-04-22,Sierra,3115,0,0,0,0,0,0,0
2020-04-22,Siskiyou,43956,0,0,3,0,0,0,0
2020-04-22,Solano,444255,8,1,135,10,2,0,0
2020-04-22,Sonoma,496668,10,1,261,16,3,0,0
2020-04-22,Stanislaus,562303,19,2,262,15,12,0,0
2020-04-22,Sutter,105747,0,0,30,0,0,0,0
2020-04-22,Tehama,65885,0,0,4,0,0,0,0
2020-04-22,Trinity,13354,0,0,2,0,0,0,0
2020-04-22,Tulare,484423,35,0,102,24,15,0,0
2020-04-22,Tuolumne,52351,0,0,12,0,0,0,0
2020-04-22,Ventura,852747,12,0,324,17,10,1,0
2020-04-22,Yolo,223612,2,0,83,7,4,0,0
2020-04-22,Yuba,79290,0,0,23,1,0,0,0
2020-04-21,Alameda,1685886,35,3,725,40,53,4,0
2020-04-21,Alpine,1117,0,0,0,0,0,0,0
2020-04-21,Amador,38531,0,0,14,0,0,0,0
2020-04-21,Butte,217769,0,0,65,0,0,0,0
2020-04-21,Calaveras,44289,0,0,13,0,0,0,0
2020-04-21,Colusa,22593,0,0,2,0,0,0,0
2020-04-21,Contra Costa,1160099,10,1,412,19,13,0,0
2020-04-21,Del Norte,27558,0,0,9,0,0,0,0
2020-04-21,El Dorado,193098,0,0,73,0,0,0,0
2020-04-21,Fresno,1032227,17,2,215,21,16,0,0
2020-04-21,Glenn,29348,1,0,2,1,0,0,0
2020-04-21,Humboldt,134098,0,0,51,0,0,0,0
2020-04-21,Imperial,191649,20,3,108,16,16,0,0
2020-04-21,Inyo,18453,0,0,15,0,1,0,0
2020-04-21,Kern,927251,32,0,218,24,25,1,0
2020-04-21,Kings,156444,10,0,48,4,9,0,0
2020-04-21,Lake,64871,0,0,18,0,0,0,0
2020-04-21,Lassen,30065,0,0,1,0,0,0,0
2020-04-21,Los Angeles,10257557,913,60,11551,1120,1309,42,0
2020-04-21,Madera,160089,1,0,40,2,2,0,0
2020-04-21,Marin,260800,4,0,133,8,2,0,0
2020-04-21,Mariposa,17795,0,0,2,0,0,0,0
2020-04-21,Mendocino,88439,0,0,11,0,0,0,0
2020-04-21,Merced,287420,7,0,79,5,1,0,0
2020-04-21,Modoc,9475,0,0,1,0,0,0,0
2020-04-21,Mono,13961,0,0,1,0,0,0,0
2020-04-21,Monterey,448732,9,1,96,9,4,0,0
2020-04-21,Napa,139652,0,0,47,3,3,0,0
2020-04-21,Nevada,98710,0,0,31,0,2,0,0
2020-04-21,Orange,3228519,81,4,1159,85,38,3,0
2020-04-21,Placer,400434,1,0,128,1,1,0,0
2020-04-21,Plumas,18997,0,0,4,0,0,0,0
2020-04-21,Riverside,2468145,125,9,2830,185,154,7,0
2020-04-21,Sacramento,1567975,11,1,593,23,17,1,0
2020-04-21,San Benito,64022,0,0,33,1,0,0,0
2020-04-21,San Bernardino,2217398,84,5,824,117,155,8,0
2020-04-21,San Diego,3370418,138,4,1281,140,109,15,0
2020-04-21,San Francisco,892280,33,1,544,20,9,1,0
2020-04-21,San Joaquin,782545,4,0,265,17,25,3,0
2020-04-21,San Luis Obispo,278862,13,0,143,9,2,0,0
2020-04-21,San Mateo,778001,27,5,690,35,43,3,0
2020-04-21,Santa Barbara,456373,10,0,168,12,26,1,0
2020-04-21,Santa Clara,1967585,21,2,1103,53,23,7,0
2020-04-21,Santa Cruz,273999,2,0,118,5,2,0,0
2020-04-21,Shasta,177925,0,0,41,2,0,0,0
2020-04-21,Sierra,3115,0,0,0,0,0,0,0
2020-04-21,Siskiyou,43956,0,0,2,0,0,0,0
2020-04-21,Solano,444255,3,0,152,7,8,1,0
2020-04-21,Sonoma,496668,8,0,236,12,4,0,0
2020-04-21,Stanislaus,562303,14,2,278,19,7,1,0
2020-04-21,Sutter,105747,1,0,34,1,0,0,0
2020-04-21,Tehama,65885,0,0,6,0,0,0,0
2020-04-21,Trinity,13354,0,0,1,0,0,0,0
2020-04-21,Tulare,484423,11,0,100,10,9,3,0
2020-04-21,Tuolumne,52351,0,0,14,0,0,0,0
2020-04-21,Ventura,852747,13,0,283,18,29,1,0
2020-04-21,Yolo,223612,1,0,82,7,18,3,0
2020-04-21,Yuba,79290,0,0,17,0,0,0,0
2020-04-20,Alameda,1685886,51,2,746,54,47,1,0
2020-04-20,Alpine,1117,0,0,1,0,0,0,0
2020-04-20,Amador,38531,1,0,6,1,0,0,0
2020-04-20,Butte,217769,0,0,71,2,0,0,0
2020-04-20,Calaveras,44289,0,0,7,0,0,0,0
2020-04-20,Colusa,22593,0,0,5,0,0,0,0
2020-04-20,Contra Costa,1160099,14,0,362,23,22,2,0
2020-04-20,Del Norte,27558,0,0,3,0,0,0,0
2020-04-20,El Dorado,193098,0,0,62,2,0,0,0
2020-04-20,Fresno,1032227,36,1,260,38,30,0,0
2020-04-20,Glenn,29348,0,0,5,0,0,0,0
2020-04-20,Humboldt,134098,0,0,34,1,0,0,0
2020-04-20,Imperial,191649,27,1,115,23,5,0,0
2020-04-20,Inyo,18453,0,0,8,0,0,0,0
2020-04-20,Kern,927251,25,0,240,28,22,0,0
2020-04-20,Kings,156444,10,0,53,3,2,0,0
2020-04-20,Lake,64871,0,0,19,0,0,0,0
2020-04-20,Lassen,30065,0,0,2,0,0,0,0
2020-04-20,Los Angeles,10257557,995,66,9089,1213,1488,19,0
2020-04-20,Madera,160089,2,0,46,2,1,0,0
2020-04-20,Marin,260800,1,0,200,0,6,0,0
2020-04-20,Mariposa,17795,3,1,0,0,0,0,0
2020-04-20,Mendocino,88439,0,0,22,0,1,0,0
2020-04-20,Merced,287420,4,0,43,1,3,0,0
2020-04-20,Modoc,9475,0,0,1,0,0,0,0
2020-04-20,Mono,13961,0,0,2,0,0,0,0
2020-04-20,Monterey,448732,8,0,91,8,7,0,0
2020-04-20,Napa,139652,2,0,51,1,6,0,0
2020-04-20,Nevada,98710,1,0,25,1,0,0,0
2020-04-20,Orange,3228519,96,7,1276,83,88,1,0
2020-04-20,Placer,400434,0,0,156,5,1,0,0
2020-04-20,Plumas,18997,0,0,6,0,0,0,0
2020-04-20,Riverside,2468145,144,6,2231,154,161,5,0
2020-04-20,Sacramento,1567975,26,1,706,41,12,0,0
2020-04-20,San Benito,64022,2,0,31,1,3,0,0
2020-04-20,San Bernardino,2217398,63,2,822,97,82,5,0
2020-04-20,San Diego,3370418,166,11,1188,148,57,1,0
2020-04-20,San Francisco,892280,33,2,517,40,70,0,0
2020-04-20,San Joaquin,782545,18,0,318,27,18,0,0
2020-04-20,San Luis Obispo,278862,5,0,95,8,0,0,0
2020-04-20,San Mateo,778001,44,2,566,48,45,0,0
2020-04-20,Santa Barbara,456373,9,2,219,13,11,1,0
2020-04-20,Santa Clara,1967585,36,3,973,51,42,3,0
2020-04-20,Santa Cruz,273999,3,0,101,7,4,0,0
2020-04-20,Shasta,177925,2,0,44,8,0,0,0
2020-04-20,Sierra,3115,0,0,0,0,0,0,0
2020-04-20,Siskiyou,43956,0,0,6,0,0,0,0
2020-04-20,Solano,444255,8,0,151,13,11,0,0
2020-04-20,Sonoma,496668,6,0,213,10,6,0,0
2020-04-20,Stanislaus,562303,8,0,249,16,7,0,0
2020-04-20,Sutter,105747,1,0,25,1,1,0,0
2020-04-20,Tehama,65885,0,0,8,0,0,0,0
2020-04-20,Trinity,13354,0,0,2,0,0,0,0
2020-04-20,Tulare,484423,45,7,84,10,10,3,0
2020-04-20,Tuolumne,52351,0,0,23,0,0,0,0
2020-04-20,Ventura,852747,8,1,344,23,8,0,0
2020-04-20,Yolo,223612,0,0,88,6,5,0,0
2020-04-20,Yuba,79290,0,0,19,0,0,0,0
2020-04-19,Alameda,1685886,26,1,205,12,49,1,0
2020-04-19,Alpine,1117,0,0,0,0,0,0,0
2020-04-19,Amador,38531,0,0,7,0,0,0,0
2020-04-19,Butte,217769,1,0,7,0,0,0,0
2020-04-19,Calaveras,44289,0,0,7,0,0,0,0
2020-04-19,Colusa,22593,0,0,0,0,0,0,0
2020-04-19,Contra Costa,1160099,12,0,142,8,10,3,0
2020-04-19,Del Norte,27558,0,0,2,0,0,0,0
2020-04-19,El Dorado,193098,0,0,17,0,0,0,0
2020-04-19,Fresno,1032227,20,1,71,12,7,0,0
2020-04-19,Glenn,29348,0,0,3,0,0,0,0
2020-04-19,Humboldt,134098,0,0,16,0,1,0,0
2020-04-19,Imperial,191649,8,0,19,1,7,0,0
2020-04-19,Inyo,18453,0,0,0,0,0,0,0
2020-04-19,Kern,927251,21,0,137,15,3,0,0
2020-04-19,Kings,156444,1,0,17,0,0,0,0
2020-04-19,Lake,64871,0,0,16,0,0,0,0
2020-04-19,Lassen,30065,0,0,1,0,0,0,0
2020-04-19,Los Angeles,10257557,523,50,4238,524,315,23,0
2020-04-19,Madera,160089,1,0,6,0,0,0,0
2020-04-19,Marin,260800,2,0,31,0,1,0,0
2020-04-19,Mariposa,17795,0,0,2,0,0,0,0
2020-04-19,Mendocino,88439,0,0,12,0,0,0,0
2020-04-19,Merced,287420,2,0,22,1,3,0,0
2020-04-19,Modoc,9475,0,0,0,0,0,0,0
2020-04-19,Mono,13961,0,0,0,0,1,0,0
2020-04-19,Monterey,448732,4,0,36,2,5,1,0
2020-04-19,Napa,139652,0,0,15,0,0,0,0
2020-04-19,Nevada,98710,1,0,13,0,0,0,0
2020-04-19,Orange,3228519,64,7,434,35,22,0,0
2020-04-19,Placer,400434,2,0,49,0,1,0,0
2020-04-19,Plumas,18997,0,0,0,0,0,0,0
2020-04-19,Riverside,2468145,72,5,846,67,59,0,0
2020-04-19,Sacramento,1567975,12,1,187,6,11,0,0
2020-04-19,San Benito,64022,0,0,13,0,0,0,0
2020-04-19,San Bernardino,2217398,45,5,294,34,7,0,0
2020-04-19,San Diego,3370418,98,3,503,44,55,0,0
2020-04-19,San Francisco,892280,39,1,239,40,9,0,0
2020-04-19,San Joaquin,782545,9,0,84,12,12,0,0
2020-04-19,San Luis Obispo,278862,4,0,49,2,3,0,0
2020-04-19,San Mateo,778001,19,0,170,37,24,0,0
2020-04-19,Santa Barbara,456373,6,0,40,5,5,0,0
2020-04-19,Santa Clara,1967585,28,0,239,30,16,2,0
2020-04-19,Santa Cruz,273999,2,0,37,1,2,0,0
2020-04-19,Shasta,177925,0,0,12,0,0,0,0
2020-04-19,Sierra,3115,0,0,0,0,0,0,0
2020-04-19,Siskiyou,43956,0,0,4,0,0,0,0
2020-04-19,Solano,444255,2,0,26,1,-1,0,0
2020-04-19,Sonoma,496668,4,0,50,1,4,0,0
2020-04-19,Stanislaus,562303,8,1,66,2,5,0,0
2020-04-19,Sutter,105747,0,0,6,0,0,0,0
2020-04-19,Tehama,65885,0,0,0,0,0,0,0
2020-04-19,Trinity,13354,0,0,2,0,0,0,0
2020-04-19,Tulare,484423,9,1,14,0,6,0,0
2020-04-19,Tuolumne,52351,0,0,1,0,0,0,0
2020-04-19,Ventura,852747,7,0,117,7,2,0,0
2020-04-19,Yolo,223612,2,0,27,4,2,0,0
2020-04-19,Yuba,79290,0,0,11,0,1,0,0
2020-04-18,Alameda,1685886,53,2,301,37,42,0,0
2020-04-18,Alpine,1117,0,0,0,0,0,0,0
2020-04-18,Amador,38531,0,0,7,0,0,0,0
2020-04-18,Butte,217769,0,0,17,0,0,0,0
2020-04-18,Calaveras,44289,0,0,6,0,1,0,0
2020-04-18,Colusa,22593,0,0,1,0,0,0,0
2020-04-18,Contra Costa,1160099,9,1,154,9,34,2,0
2020-04-18,Del Norte,27558,0,0,1,0,0,0,0
2020-04-18,El Dorado,193098,0,0,29,0,1,0,0
2020-04-18,Fresno,1032227,22,3,94,26,4,0,0
2020-04-18,Glenn,29348,0,0,0,0,0,0,0
2020-04-18,Humboldt,134098,0,0,18,0,0,0,0
2020-04-18,Imperial,191649,8,2,26,4,2,0,0
2020-04-18,Inyo,18453,0,0,7,0,0,0,0
2020-04-18,Kern,927251,20,0,146,14,14,0,0
2020-04-18,Kings,156444,2,0,12,1,2,0,0
2020-04-18,Lake,64871,0,0,10,0,0,0,0
2020-04-18,Lassen,30065,0,0,0,0,0,0,0
2020-04-18,Los Angeles,10257557,644,59,6853,770,630,77,0
2020-04-18,Madera,160089,0,0,4,0,0,0,0
2020-04-18,Marin,260800,3,0,56,2,4,0,0
2020-04-18,Mariposa,17795,1,0,3,0,0,0,0
2020-04-18,Mendocino,88439,0,0,5,0,0,0,0
2020-04-18,Merced,287420,1,0,25,1,2,0,0
2020-04-18,Modoc,9475,0,0,0,0,0,0,0
2020-04-18,Mono,13961,0,0,1,0,0,0,0
2020-04-18,Monterey,448732,5,0,40,6,16,0,0
2020-04-18,Napa,139652,2,0,9,2,3,0,0
2020-04-18,Nevada,98710,1,0,20,0,0,0,0
2020-04-18,Orange,3228519,50,2,681,42,73,1,0
2020-04-18,Placer,400434,0,0,35,1,0,0,0
2020-04-18,Plumas,18997,0,0,0,0,0,0,0
2020-04-18,Riverside,2468145,127,9,1605,150,177,6,0
2020-04-18,Sacramento,1567975,7,2,233,13,19,0,0
2020-04-18,San Benito,64022,0,0,11,0,2,0,0
2020-04-18,San Bernardino,2217398,38,0,378,38,26,1,0
2020-04-18,San Diego,3370418,90,3,526,59,55,1,0
2020-04-18,San Francisco,892280,26,1,236,18,54,0,0
2020-04-18,San Joaquin,782545,11,0,140,8,36,0,0
2020-04-18,San Luis Obispo,278862,7,0,77,0,13,0,0
2020-04-18,San Mateo,778001,14,1,176,32,53,0,0
2020-04-18,Santa Barbara,456373,5,1,79,7,23,0,0
2020-04-18,Santa Clara,1967585,27,1,374,23,28,5,0
2020-04-18,Santa Cruz,273999,1,0,54,4,2,0,0
2020-04-18,Shasta,177925,0,0,8,0,0,0,0
2020-04-18,Sierra,3115,0,0,0,0,0,0,0
2020-04-18,Siskiyou,43956,0,0,5,0,0,0,0
2020-04-18,Solano,444255,1,0,45,3,2,0,0
2020-04-18,Sonoma,496668,3,0,61,1,1,0,0
2020-04-18,Stanislaus,562303,2,0,85,3,15,0,0
2020-04-18,Sutter,105747,0,0,17,0,1,0,0
2020-04-18,Tehama,65885,0,0,6,0,0,0,0
2020-04-18,Trinity,13354,0,0,1,0,0,0,0
2020-04-18,Tulare,484423,7,0,21,1,15,0,0
2020-04-18,Tuolumne,52351,0,0,9,0,0,0,0
2020-04-18,Ventura,852747,5,1,170,9,18,0,0
2020-04-18,Yolo,223612,1,0,32,5,1,0,0
2020-04-18,Yuba,79290,0,0,15,0,0,0,0
2020-04-17,Alameda,1685886,31,2,597,37,62,1,0
2020-04-17,Alpine,1117,0,0,0,0,0,0,0
2020-04-17,Amador,38531,0,0,14,0,0,0,0
2020-04-17,Butte,217769,0,0,68,1,0,0,0
2020-04-17,Calaveras,44289,0,0,3,0,1,0,0
2020-04-17,Colusa,22593,0,0,1,0,0,0,0
2020-04-17,Contra Costa,1160099,14,0,342,18,12,1,0
2020-04-17,Del Norte,27558,0,0,8,0,0,0,0
2020-04-17,El Dorado,193098,1,0,57,3,1,0,0
2020-04-17,Fresno,1032227,29,0,219,23,26,0,0
2020-04-17,Glenn,29348,0,0,3,0,0,0,0
2020-04-17,Humboldt,134098,0,0,42,0,5,0,0
2020-04-17,Imperial,191649,14,0,32,11,3,0,0
2020-04-17,Inyo,18453,2,1,14,3,0,0,0
2020-04-17,Kern,927251,25,1,262,19,25,0,0
2020-04-17,Kings,156444,4,0,51,5,3,0,0
2020-04-17,Lake,64871,0,0,21,0,0,0,0
2020-04-17,Lassen,30065,0,0,3,0,0,0,0
2020-04-17,Los Angeles,10257557,881,65,9704,954,568,42,0
2020-04-17,Madera,160089,2,0,22,1,0,0,0
2020-04-17,Marin,260800,4,0,149,6,19,0,0
2020-04-17,Mariposa,17795,0,0,0,0,-1,0,0
2020-04-17,Mendocino,88439,0,0,59,0,0,0,0
2020-04-17,Merced,287420,6,0,79,4,4,0,0
2020-04-17,Modoc,9475,0,0,5,0,0,0,0
2020-04-17,Mono,13961,0,0,3,2,0,0,0
2020-04-17,Monterey,448732,3,0,77,6,3,0,0
2020-04-17,Napa,139652,3,0,72,7,2,0,0
2020-04-17,Nevada,98710,0,0,17,0,0,0,0
2020-04-17,Orange,3228519,64,6,1108,101,57,3,0
2020-04-17,Placer,400434,2,0,148,3,1,1,0
2020-04-17,Plumas,18997,0,0,7,0,0,0,0
2020-04-17,Riverside,2468145,120,6,1609,137,167,5,0
2020-04-17,Sacramento,1567975,8,1,639,20,17,0,0
2020-04-17,San Benito,64022,0,0,23,0,2,0,0
2020-04-17,San Bernardino,2217398,83,6,1000,60,86,3,0
2020-04-17,San Diego,3370418,108,7,887,85,71,7,0
2020-04-17,San Francisco,892280,45,1,499,41,51,3,0
2020-04-17,San Joaquin,782545,15,4,266,33,11,0,0
2020-04-17,San Luis Obispo,278862,4,0,113,3,3,0,0
2020-04-17,San Mateo,778001,39,0,404,46,23,2,0
2020-04-17,Santa Barbara,456373,13,2,129,14,18,0,0
2020-04-17,Santa Clara,1967585,23,0,617,61,45,4,0
2020-04-17,Santa Cruz,273999,2,0,77,3,4,0,0
2020-04-17,Shasta,177925,0,0,44,0,1,0,0
2020-04-17,Sierra,3115,0,0,0,0,0,0,0
2020-04-17,Siskiyou,43956,0,0,15,0,0,0,0
2020-04-17,Solano,444255,3,0,154,7,11,0,0
2020-04-17,Sonoma,496668,5,0,217,2,22,0,0
2020-04-17,Stanislaus,562303,3,0,180,11,16,0,0
2020-04-17,Sutter,105747,1,0,28,0,-1,0,0
2020-04-17,Tehama,65885,0,0,3,0,0,0,0
2020-04-17,Trinity,13354,0,0,0,0,0,0,0
2020-04-17,Tulare,484423,17,1,119,13,65,1,0
2020-04-17,Tuolumne,52351,0,0,6,0,1,0,0
2020-04-17,Ventura,852747,11,1,308,20,14,0,0
2020-04-17,Yolo,223612,2,0,76,6,19,1,0
2020-04-17,Yuba,79290,0,0,32,0,0,0,0
2020-04-16,Alameda,1685886,50,2,590,57,66,1,0
2020-04-16,Alpine,1117,0,0,0,0,0,0,0
2020-04-16,Amador,38531,0,0,8,0,0,0,0
2020-04-16,Butte,217769,0,0,35,0,1,0,0
2020-04-16,Calaveras,44289,1,0,10,1,1,0,0
2020-04-16,Colusa,22593,0,0,4,0,0,0,0
2020-04-16,Contra Costa,1160099,22,0,366,31,30,0,0
2020-04-16,Del Norte,27558,0,0,4,0,0,0,0
2020-04-16,El Dorado,193098,2,0,45,0,1,0,0
2020-04-16,Fresno,1032227,25,0,198,14,25,0,0
2020-04-16,Glenn,29348,0,0,3,0,0,0,0
2020-04-16,Humboldt,134098,0,0,82,0,0,0,0
2020-04-16,Imperial,191649,27,3,118,27,17,0,0
2020-04-16,Inyo,18453,0,0,5,0,5,0,0
2020-04-16,Kern,927251,21,0,300,19,87,0,0
2020-04-16,Kings,156444,4,0,50,5,0,0,0
2020-04-16,Lake,64871,0,0,13,0,2,0,0
2020-04-16,Lassen,30065,0,0,2,0,0,0,0
2020-04-16,Los Angeles,10257557,818,74,9176,943,370,53,0
2020-04-16,Madera,160089,0,0,26,2,4,0,0
2020-04-16,Marin,260800,3,0,112,3,8,0,0
2020-04-16,Mariposa,17795,1,0,6,0,1,0,0
2020-04-16,Mendocino,88439,1,0,8,1,0,0,0
2020-04-16,Merced,287420,2,0,41,2,2,0,0
2020-04-16,Modoc,9475,0,0,1,0,0,0,0
2020-04-16,Mono,13961,0,0,28,2,0,0,0
2020-04-16,Monterey,448732,8,0,77,5,10,0,0
2020-04-16,Napa,139652,2,0,20,1,10,0,0
2020-04-16,Nevada,98710,1,0,28,1,0,0,0
2020-04-16,Orange,3228519,102,8,989,91,62,4,0
2020-04-16,Placer,400434,1,0,135,0,6,1,0
2020-04-16,Plumas,18997,0,0,5,0,0,0,0
2020-04-16,Riverside,2468145,198,11,1715,235,190,3,0
2020-04-16,Sacramento,1567975,9,0,582,25,26,0,0
2020-04-16,San Benito,64022,0,0,18,0,2,0,0
2020-04-16,San Bernardino,2217398,69,4,737,99,80,9,0
2020-04-16,San Diego,3370418,87,6,737,81,75,3,0
2020-04-16,San Francisco,892280,36,0,504,30,33,0,0
2020-04-16,San Joaquin,782545,8,1,237,18,16,0,0
2020-04-16,San Luis Obispo,278862,6,0,96,2,1,0,0
2020-04-16,San Mateo,778001,54,5,408,74,38,1,0
2020-04-16,Santa Barbara,456373,19,0,143,9,14,1,0
2020-04-16,Santa Clara,1967585,34,2,657,55,97,1,0
2020-04-16,Santa Cruz,273999,4,0,79,2,-2,0,0
2020-04-16,Shasta,177925,0,0,76,4,0,0,0
2020-04-16,Sierra,3115,0,0,0,0,0,0,0
2020-04-16,Siskiyou,43956,0,0,10,0,0,0,0
2020-04-16,Solano,444255,5,0,101,6,9,0,0
2020-04-16,Sonoma,496668,1,0,196,13,5,0,0
2020-04-16,Stanislaus,562303,7,0,135,14,11,0,0
2020-04-16,Sutter,105747,0,0,28,1,2,0,0
2020-04-16,Tehama,65885,0,0,5,0,0,0,0
2020-04-16,Trinity,13354,0,0,0,0,0,0,0
2020-04-16,Tulare,484423,17,2,113,8,16,2,0
2020-04-16,Tuolumne,52351,0,0,26,0,0,0,0
2020-04-16,Ventura,852747,14,1,286,14,19,0,0
2020-04-16,Yolo,223612,4,0,149,4,5,1,0
2020-04-16,Yuba,79290,0,0,23,0,-1,0,0
2020-04-15,Alameda,1685886,46,2,546,42,72,8,0
2020-04-15,Alpine,1117,0,0,0,0,0,0,0
2020-04-15,Amador,38531,0,0,8,0,1,0,0
2020-04-15,Butte,217769,0,0,44,0,1,0,0
2020-04-15,Calaveras,44289,0,0,10,0,4,0,0
2020-04-15,Colusa,22593,0,0,1,0,0,0,0
2020-04-15,Contra Costa,1160099,12,0,337,28,28,2,0
2020-04-15,Del Norte,27558,0,0,10,0,0,0,0
2020-04-15,El Dorado,193098,0,0,48,0,3,0,0
2020-04-15,Fresno,1032227,24,1,174,22,20,1,0
2020-04-15,Glenn,29348,0,0,2,0,0,0,0
2020-04-15,Humboldt,134098,0,0,36,0,3,0,0
2020-04-15,Imperial,191649,19,0,82,16,29,0,0
2020-04-15,Inyo,18453,0,0,7,0,0,0,0
2020-04-15,Kern,927251,23,0,267,17,47,0,0
2020-04-15,Kings,156444,1,0,40,2,0,0,0
2020-04-15,Lake,64871,0,0,25,3,1,0,0
2020-04-15,Lassen,30065,0,0,4,0,0,0,0
2020-04-15,Los Angeles,10257557,889,58,9563,1136,468,37,0
2020-04-15,Madera,160089,1,0,36,2,1,0,0
2020-04-15,Marin,260800,4,0,77,3,15,1,0
2020-04-15,Mariposa,17795,0,0,4,0,0,0,0
2020-04-15,Mendocino,88439,0,0,25,0,0,0,0
2020-04-15,Merced,287420,6,0,54,5,13,0,0
2020-04-15,Modoc,9475,0,0,6,0,0,0,0
2020-04-15,Mono,13961,0,0,2,0,0,0,0
2020-04-15,Monterey,448732,5,1,84,12,8,0,0
2020-04-15,Napa,139652,0,0,53,2,1,0,0
2020-04-15,Nevada,98710,0,0,18,0,0,0,0
2020-04-15,Orange,3228519,98,11,1149,126,15,0,0
2020-04-15,Placer,400434,1,0,134,3,6,1,0
2020-04-15,Plumas,18997,0,0,7,0,1,0,0
2020-04-15,Riverside,2468145,138,6,1761,171,256,2,0
2020-04-15,Sacramento,1567975,9,1,557,28,102,3,0
2020-04-15,San Benito,64022,3,0,24,5,0,0,0
2020-04-15,San Bernardino,2217398,56,5,720,85,130,8,0
2020-04-15,San Diego,3370418,94,4,765,58,82,7,0
2020-04-15,San Francisco,892280,54,2,405,29,38,2,0
2020-04-15,San Joaquin,782545,10,2,269,23,49,0,0
